cons_id,mp_app_id,mp_app_rank,mp_app_vote,percent,party_id
SPK_1,SPK_1_7,5,1140,1.2,701
SPK_1,SPK_1_2,6,1124,1.18,719
SPK_1,SPK_1_4,7,491,0.52,706
SPK_1,SPK_1_8,8,478,0.5,762
SPK_1,SPK_1_9,9,276,0.29,769
SPK_1,SPK_1_10,10,160,0.17,709
SPK_1,SPK_1_11,11,97,0.1,742
SPK_2,SPK_2_2,1,43435,45.76,726
SPK_2,SPK_2_6,2,24725,26.05,743
SPK_2,SPK_2_5,3,18029,18.99,705
SPK_2,SPK_2_1,4,5389,5.68,763
SPK_2,SPK_2_8,5,828,0.87,701
SPK_2,SPK_2_7,6,687,0.72,762
SPK_2,SPK_2_3,7,571,0.6,739
SPK_2,SPK_2_4,8,510,0.54,719
SPK_2,SPK_2_9,9,383,0.4,769
SPK_2,SPK_2_10,11,128,0.13,709
SPK_2,SPK_2_12,11,128,0.13,742
SPK_2,SPK_2_11,12,113,0.12,774
SPK_3,SPK_3_2,1,50177,49.63,726
SPK_3,SPK_3_1,2,17484,17.29,705
SPK_3,SPK_3_6,3,17067,16.88,743
SPK_3,SPK_3_5,4,12131,12,763
SPK_3,SPK_3_4,5,1343,1.33,701
SPK_3,SPK_3_3,6,1205,1.19,719
SPK_3,SPK_3_7,7,733,0.72,762
SPK_3,SPK_3_9,8,472,0.47,769
SPK_3,SPK_3_8,9,302,0.3,709
SPK_3,SPK_3_11,10,130,0.13,742
SPK_3,SPK_3_10,11,64,0.06,774
SPK_4,SPK_4_6,1,49043,50.72,726
SPK_4,SPK_4_2,2,19038,19.69,763
SPK_4,SPK_4_4,3,13098,13.54,705
SPK_4,SPK_4_1,4,11930,12.34,743
SPK_4,SPK_4_5,5,1210,1.25,701
SPK_4,SPK_4_3,6,822,0.85,719
SPK_4,SPK_4_7,7,774,0.8,762
SPK_4,SPK_4_9,8,418,0.43,709
SPK_4,SPK_4_8,9,283,0.29,769
SPK_4,SPK_4_10,10,84,0.09,774
SPK_5,SPK_5_5,1,60282,52.7,726
SPK_5,SPK_5_1,2,22505,19.67,705
SPK_5,SPK_5_7,3,19474,17.02,743
SPK_5,SPK_5_3,4,7555,6.6,763
SPK_5,SPK_5_6,5,1568,1.37,701
SPK_5,SPK_5_4,6,1009,0.88,719
SPK_5,SPK_5_2,7,912,0.8,762
SPK_5,SPK_5_9,8,436,0.38,769
SPK_5,SPK_5_8,9,394,0.34,709
SPK_5,SPK_5_11,10,191,0.17,742
SPK_5,SPK_5_10,11,60,0.05,774
SPK_6,SPK_6_8,1,37730,39.03,726
SPK_6,SPK_6_5,2,20909,21.63,743
SPK_6,SPK_6_6,3,18457,19.09,705
SPK_6,SPK_6_7,4,16670,17.24,763
SPK_6,SPK_6_2,5,742,0.77,701
SPK_6,SPK_6_1,6,656,0.68,706
SPK_6,SPK_6_4,7,548,0.57,762
SPK_6,SPK_6_3,8,478,0.49,719
SPK_6,SPK_6_11,9,233,0.24,709
SPK_6,SPK_6_12,10,166,0.17,769
SPK_6,SPK_6_10,11,83,0.09,742
SPK_6,SPK_6_9,12,0,0,749
SPK_7,SPK_7_2,1,39151,35.84,726
SPK_7,SPK_7_8,2,27455,25.13,763
SPK_7,SPK_7_7,3,20638,18.89,705
SPK_7,SPK_7_1,4,19838,18.16,743
SPK_7,SPK_7_3,5,497,0.45,719
SPK_7,SPK_7_6,6,483,0.44,762
SPK_7,SPK_7_4,7,369,0.34,701
SPK_7,SPK_7_5,8,335,0.31,706
SPK_7,SPK_7_9,9,251,0.23,709
SPK_7,SPK_7_11,10,150,0.14,742
SPK_7,SPK_7_10,11,65,0.06,769
SPK_8,SPK_8_4,1,46539,43.29,726
SPK_8,SPK_8_7,2,24814,23.08,705
SPK_8,SPK_8_6,3,24764,23.03,743
SPK_8,SPK_8_8,4,5451,5.07,763
SPK_8,SPK_8_1,5,1540,1.43,701
SPK_8,SPK_8_2,6,1429,1.33,719
SPK_8,SPK_8_5,7,1427,1.33,762
SPK_8,SPK_8_3,8,570,0.53,739
SPK_8,SPK_8_9,9,367,0.34,774
SPK_8,SPK_8_11,10,271,0.25,769
SPK_8,SPK_8_10,11,197,0.18,709
SPK_8,SPK_8_12,12,142,0.13,742
SRI_1,SRI_1_5,1,32444,33.56,726
SRI_1,SRI_1_8,2,29074,30.07,705
SRI_1,SRI_1_7,3,13450,13.91,763
SRI_1,SRI_1_1,4,9777,10.11,701
SRI_1,SRI_1_2,5,9744,10.08,743
SRI_1,SRI_1_6,6,893,0.92,719
SRI_1,SRI_1_9,7,496,0.51,742
SRI_1,SRI_1_3,8,455,0.47,769
SRI_1,SRI_1_4,9,339,0.35,709
SRI_2,SRI_2_6,1,38203,37.19,705
SRI_2,SRI_2_7,2,32412,31.55,763
SRI_2,SRI_2_5,3,29164,28.39,726
SRI_2,SRI_2_2,4,986,0.96,701
SRI_2,SRI_2_1,5,517,0.5,709
SRI_2,SRI_2_3,6,460,0.45,743
SRI_2,SRI_2_4,7,335,0.33,719
SRI_2,SRI_2_9,8,322,0.31,769
SRI_2,SRI_2_8,9,220,0.21,786
SRI_2,SRI_2_10,10,115,0.11,725
SRI_3,SRI_3_5,1,45417,46.47,709
SRI_3,SRI_3_6,2,27120,27.75,726
SRI_3,SRI_3_2,3,12754,13.05,705
SRI_3,SRI_3_1,4,7431,7.6,743
SRI_3,SRI_3_7,5,2542,2.6,763
SRI_3,SRI_3_4,6,2050,2.1,701
SRI_3,SRI_3_3,7,420,0.43,719
SRI_3,SRI_3_8,8,0,0,769
SRI_4,SRI_4_1,1,29676,30.65,743
SRI_4,SRI_4_2,2,26810,27.69,726
SRI_4,SRI_4_3,3,23179,23.94,705
SRI_4,SRI_4_8,4,13878,14.33,763
SRI_4,SRI_4_5,5,1419,1.47,701
SRI_4,SRI_4_4,6,797,0.82,786
SRI_4,SRI_4_7,7,365,0.38,709
SRI_4,SRI_4_6,8,361,0.37,719
SRI_4,SRI_4_9,9,237,0.24,769
SRI_4,SRI_4_10,10,95,0.1,742
SRN_1,SRN_1_2,1,36305,38.37,709
SRN_1,SRN_1_7,2,26047,27.53,726
SRN_1,SRN_1_4,3,24094,25.47,705
SRN_1,SRN_1_8,4,2690,2.84,763
SRN_1,SRN_1_3,5,1547,1.64,701
SRN_1,SRN_1_9,6,1410,1.49,743
SRN_1,SRN_1_1,7,829,0.88,769
SRN_1,SRN_1_12,8,505,0.53,780
SRN_1,SRN_1_5,9,419,0.44,762
SRN_1,SRN_1_6,10,400,0.42,719
SRN_1,SRN_1_13,11,173,0.18,770
SRN_1,SRN_1_11,12,123,0.13,712
SRN_1,SRN_1_10,13,70,0.07,761
SRN_2,SRN_2_1,1,39570,41.25,705
SRN_2,SRN_2_8,2,35525,37.04,709
SRN_2,SRN_2_3,3,15086,15.73,726
SRN_2,SRN_2_7,4,1690,1.76,743
SRN_2,SRN_2_5,5,1347,1.4,763
SRN_2,SRN_2_2,6,758,0.79,769
SRN_2,SRN_2_11,7,521,0.54,780
SRN_2,SRN_2_4,8,458,0.48,719
SRN_2,SRN_2_6,9,399,0.42,701
SRN_2,SRN_2_9,10,340,0.35,761
SRN_2,SRN_2_12,11,128,0.13,770
SRN_2,SRN_2_10,12,100,0.1,712
SRN_3,SRN_3_9,1,44534,49.57,709
SRN_3,SRN_3_7,2,24342,27.1,705
SRN_3,SRN_3_5,3,16307,18.15,726
SRN_3,SRN_3_2,4,1154,1.28,743
SRN_3,SRN_3_1,5,937,1.04,763
SRN_3,SRN_3_3,6,749,0.83,762
SRN_3,SRN_3_6,7,465,0.52,701
SRN_3,SRN_3_8,8,451,0.5,761
SRN_3,SRN_3_11,9,208,0.23,780
SRN_3,SRN_3_4,10,200,0.22,769
SRN_3,SRN_3_12,11,193,0.21,712
SRN_3,SRN_3_10,12,152,0.17,719
SRN_3,SRN_3_13,13,141,0.16,770
SRN_4,SRN_4_3,1,35198,39.95,705
SRN_4,SRN_4_8,2,23403,26.56,726
SRN_4,SRN_4_6,3,15001,17.03,763
SRN_4,SRN_4_5,4,7218,8.19,709
SRN_4,SRN_4_9,5,2980,3.38,743
SRN_4,SRN_4_4,6,940,1.07,701
SRN_4,SRN_4_7,7,817,0.93,762
SRN_4,SRN_4_2,8,812,0.92,719
SRN_4,SRN_4_13,9,811,0.92,742
SRN_4,SRN_4_1,10,523,0.59,761
SRN_4,SRN_4_11,11,158,0.18,712
SRN_4,SRN_4_12,12,154,0.17,780
SRN_4,SRN_4_10,13,95,0.11,769
SRN_5,SRN_5_1,1,36021,42.84,705
SRN_5,SRN_5_9,2,18572,22.09,726
SRN_5,SRN_5_2,3,18503,22,762
SRN_5,SRN_5_5,4,5105,6.07,743
SRN_5,SRN_5_3,5,1623,1.93,763
SRN_5,SRN_5_7,6,1451,1.73,709
SRN_5,SRN_5_12,7,706,0.84,770
SRN_5,SRN_5_11,8,613,0.73,712
SRN_5,SRN_5_4,9,402,0.48,701
SRN_5,SRN_5_8,10,382,0.45,719
SRN_5,SRN_5_6,11,316,0.38,761
SRN_5,SRN_5_13,12,233,0.28,742
SRN_5,SRN_5_10,13,160,0.19,769
SRN_6,SRN_6_6,1,38611,46.2,709
SRN_6,SRN_6_7,2,28280,33.84,705
SRN_6,SRN_6_5,3,13621,16.3,726
SRN_6,SRN_6_3,4,917,1.1,743
SRN_6,SRN_6_2,5,581,0.7,762
SRN_6,SRN_6_9,6,393,0.47,761
SRN_6,SRN_6_1,7,337,0.4,719
SRN_6,SRN_6_8,8,239,0.29,701
SRN_6,SRN_6_4,9,211,0.25,769
SRN_6,SRN_6_13,10,169,0.2,770
SRN_6,SRN_6_12,11,160,0.19,742
SRN_6,SRN_6_10,12,59,0.07,712
SRN_6,SRN_6_11,13,0,0,763
SRN_7,SRN_7_2,1,42050,45.96,709
SRN_7,SRN_7_7,2,22894,25.02,705
SRN_7,SRN_7_1,3,19089,20.86,726
SRN_7,SRN_7_6,4,2659,2.91,743
SRN_7,SRN_7_5,5,2036,2.23,763
SRN_7,SRN_7_12,6,724,0.79,742
SRN_7,SRN_7_3,7,504,0.55,701
SRN_7,SRN_7_8,8,490,0.54,719
SRN_7,SRN_7_9,9,469,0.51,762
SRN_7,SRN_7_4,10,251,0.27,769
SRN_7,SRN_7_11,11,217,0.24,770
SRN_7,SRN_7_10,12,116,0.13,761
SRN_8,SRN_8_3,1,39558,46.69,709
SRN_8,SRN_8_5,2,23489,27.73,705
SRN_8,SRN_8_9,3,17521,20.68,726
SRN_8,SRN_8_8,4,1349,1.59,763
SRN_8,SRN_8_1,5,858,1.01,762
SRN_8,SRN_8_7,6,669,0.79,701
SRN_8,SRN_8_2,7,517,0.61,769
SRN_8,SRN_8_6,8,356,0.42,719
SRN_8,SRN_8_11,9,297,0.35,770
SRN_8,SRN_8_10,10,106,0.13,712
SRN_8,SRN_8_4,11,0,0,743
SSK_1,SSK_1_4,1,42445,44.41,705
SSK_1,SSK_1_2,2,35940,37.61,709
SSK_1,SSK_1_5,3,14003,14.65,726
SSK_1,SSK_1_7,4,1099,1.15,763
SSK_1,SSK_1_3,5,665,0.7,701
SSK_1,SSK_1_1,6,597,0.62,719
SSK_1,SSK_1_8,7,288,0.3,743
SSK_1,SSK_1_9,8,208,0.22,712
SSK_1,SSK_1_6,9,151,0.16,769
SSK_1,SSK_1_11,10,119,0.12,770
SSK_1,SSK_1_10,11,53,0.06,727
SSK_2,SSK_2_8,1,42374,51.58,705
SSK_2,SSK_2_1,2,24821,30.21,726
SSK_2,SSK_2_9,3,6422,7.82,762
SSK_2,SSK_2_4,4,2409,2.93,763
SSK_2,SSK_2_6,5,2180,2.65,719
SSK_2,SSK_2_2,6,1152,1.4,743
SSK_2,SSK_2_7,7,655,0.8,701
SSK_2,SSK_2_3,8,436,0.53,769
SSK_2,SSK_2_13,9,418,0.51,770
SSK_2,SSK_2_5,10,386,0.47,712
SSK_2,SSK_2_12,11,350,0.43,742
SSK_2,SSK_2_11,12,337,0.41,709
SSK_2,SSK_2_10,13,217,0.26,727
SSK_3,SSK_3_7,1,37934,44.97,709
SSK_3,SSK_3_9,2,32162,38.12,705
SSK_3,SSK_3_3,3,10288,12.19,726
SSK_3,SSK_3_5,4,969,1.15,743
SSK_3,SSK_3_8,5,904,1.07,763
SSK_3,SSK_3_1,6,550,0.65,701
SSK_3,SSK_3_6,7,489,0.58,719
SSK_3,SSK_3_4,8,337,0.4,762
SSK_3,SSK_3_2,9,217,0.26,769
SSK_3,SSK_3_13,10,199,0.24,742
SSK_3,SSK_3_11,11,122,0.14,727
SSK_3,SSK_3_10,13,96,0.11,734
SSK_3,SSK_3_12,13,96,0.11,770
SSK_4,SSK_4_8,1,38410,47.31,705
SSK_4,SSK_4_4,2,28731,35.39,709
SSK_4,SSK_4_9,3,9744,12,726
SSK_4,SSK_4_3,4,1848,2.28,743
SSK_4,SSK_4_5,5,857,1.06,763
SSK_4,SSK_4_7,6,641,0.79,701
SSK_4,SSK_4_1,7,301,0.37,719
SSK_4,SSK_4_2,8,294,0.36,762
SSK_4,SSK_4_6,9,270,0.33,769
SSK_4,SSK_4_10,10,94,0.12,742
SSK_5,SSK_5_7,1,32884,40.38,705
SSK_5,SSK_5_4,2,25837,31.73,709
SSK_5,SSK_5_6,3,18978,23.31,726
SSK_5,SSK_5_1,4,1450,1.78,763
SSK_5,SSK_5_5,5,598,0.73,719
SSK_5,SSK_5_9,6,488,0.6,737
SSK_5,SSK_5_2,7,394,0.48,743
SSK_5,SSK_5_3,8,383,0.47,769
SSK_5,SSK_5_8,9,322,0.4,701
SSK_5,SSK_5_10,10,99,0.12,742
SSK_6,SSK_6_8,1,35379,42.57,705
SSK_6,SSK_6_5,2,23573,28.37,743
SSK_6,SSK_6_9,3,18239,21.95,726
SSK_6,SSK_6_1,4,2277,2.74,709
SSK_6,SSK_6_7,5,1686,2.03,763
SSK_6,SSK_6_6,6,666,0.8,701
SSK_6,SSK_6_4,7,423,0.51,769
SSK_6,SSK_6_3,8,370,0.45,712
SSK_6,SSK_6_2,9,265,0.32,742
SSK_6,SSK_6_10,10,227,0.27,719
SSK_7,SSK_7_3,1,52952,65.49,705
SSK_7,SSK_7_4,2,17953,22.2,726
SSK_7,SSK_7_6,3,6219,7.69,743
SSK_7,SSK_7_5,4,1443,1.78,709
SSK_7,SSK_7_2,5,734,0.91,769
SSK_7,SSK_7_10,6,446,0.55,701
SSK_7,SSK_7_1,7,468,0.58,762
SSK_7,SSK_7_9,8,439,0.54,742
SSK_7,SSK_7_8,9,206,0.25,719
SSK_7,SSK_7_7,10,0,0,763
SSK_8,SSK_8_2,1,42882,46.18,709
SSK_8,SSK_8_8,2,34811,37.49,705
SSK_8,SSK_8_3,3,8158,8.79,726
SSK_8,SSK_8_4,4,4971,5.35,743
SSK_8,SSK_8_7,5,627,0.68,742
SSK_8,SSK_8_1,6,465,0.5,719
SSK_8,SSK_8_6,7,379,0.41,763
SSK_8,SSK_8_9,8,337,0.36,769
SSK_8,SSK_8_5,9,230,0.25,701
SSK_9,SSK_9_9,1,38051,41,705
SSK_9,SSK_9_5,2,30637,33.01,709
SSK_9,SSK_9_3,3,19086,20.56,726
SSK_9,SSK_9_8,4,1475,1.59,743
SSK_9,SSK_9_2,5,1066,1.15,763
SSK_9,SSK_9_4,6,804,0.87,701
SSK_9,SSK_9_7,7,537,0.58,769
SSK_9,SSK_9_1,8,492,0.53,762
SSK_9,SSK_9_6,9,446,0.48,712
SSK_9,SSK_9_10,11,112,0.12,719
SSK_9,SSK_9_11,11,112,0.12,770
STI_1,STI_1_1,1,32130,39.01,705
STI_1,STI_1_7,2,26117,31.71,726
STI_1,STI_1_3,3,19230,23.35,763
STI_1,STI_1_9,4,1732,2.1,701
STI_1,STI_1_2,5,910,1.1,769
STI_1,STI_1_11,6,656,0.8,742
STI_1,STI_1_6,7,492,0.6,719
STI_1,STI_1_5,8,310,0.38,709
STI_1,STI_1_4,9,290,0.35,743
STI_1,STI_1_8,10,263,0.32,762
STI_1,STI_1_10,11,243,0.29,761
STI_2,STI_2_3,1,31314,39.94,705
STI_2,STI_2_7,2,19781,25.23,726
STI_2,STI_2_2,3,17924,22.86,701
STI_2,STI_2_8,4,5498,7.01,709
STI_2,STI_2_5,5,2005,2.56,763
STI_2,STI_2_6,6,653,0.83,719
STI_2,STI_2_1,7,511,0.65,743
STI_2,STI_2_4,8,398,0.51,762
STI_2,STI_2_9,9,227,0.29,769
STI_2,STI_2_10,10,95,0.12,742
STI_3,STI_3_5,1,33259,38.67,705
STI_3,STI_3_2,2,24982,29.04,709
STI_3,STI_3_4,3,13570,15.78,743
STI_3,STI_3_7,4,11647,13.54,726
STI_3,STI_3_8,5,1381,1.61,763
STI_3,STI_3_1,6,578,0.67,701
STI_3,STI_3_3,7,432,0.5,762
STI_3,STI_3_6,8,167,0.19,719
STI_4,STI_4_5,1,36738,44.23,705
STI_4,STI_4_7,2,18512,22.29,726
STI_4,STI_4_2,3,16797,20.22,709
STI_4,STI_4_4,4,5165,6.22,721
STI_4,STI_4_3,5,3140,3.78,763
STI_4,STI_4_1,6,1837,2.21,701
STI_4,STI_4_6,7,414,0.5,719
STI_4,STI_4_9,8,230,0.28,706
STI_4,STI_4_8,9,223,0.27,743
STN_1,STN_1_8,1,36810,45.28,709
STN_1,STN_1_3,2,13687,16.84,701
STN_1,STN_1_7,3,12950,15.93,726
STN_1,STN_1_2,4,8148,10.02,705
STN_1,STN_1_5,5,5249,6.46,763
STN_1,STN_1_4,6,1657,2.04,743
STN_1,STN_1_9,7,863,1.06,706
STN_1,STN_1_6,8,715,0.88,762
STN_1,STN_1_1,9,593,0.73,719
STN_1,STN_1_11,10,373,0.46,742
STN_1,STN_1_12,11,252,0.31,737
STN_1,STN_1_10,13,0,0,740
STN_1,STN_1_13,13,0,0,702
STN_2,STN_2_4,1,55621,55.75,709
STN_2,STN_2_5,2,19957,20,743
STN_2,STN_2_2,3,11863,11.89,726
STN_2,STN_2_7,4,6059,6.07,705
STN_2,STN_2_3,5,2174,2.18,763
STN_2,STN_2_1,6,1883,1.89,701
STN_2,STN_2_11,7,772,0.77,742
STN_2,STN_2_6,8,479,0.48,762
STN_2,STN_2_10,9,425,0.43,719
STN_2,STN_2_8,10,409,0.41,706
STN_2,STN_2_13,11,119,0.12,737
STN_2,STN_2_12,13,0,0,702
STN_2,STN_2_9,13,0,0,740
TAK_1,TAK_1_10,1,27664,26.71,726
TAK_1,TAK_1_1,2,21704,20.96,709
TAK_1,TAK_1_7,3,21013,20.29,743
TAK_1,TAK_1_8,4,20798,20.08,705
TAK_1,TAK_1_9,5,3962,3.83,701
TAK_1,TAK_1_4,6,3644,3.52,763
TAK_1,TAK_1_3,7,1820,1.76,762
TAK_1,TAK_1_2,8,876,0.85,714
TAK_1,TAK_1_6,9,795,0.77,719
TAK_1,TAK_1_5,10,583,0.56,721
TAK_1,TAK_1_11,11,469,0.45,737
TAK_1,TAK_1_12,12,228,0.22,742
TAK_2,TAK_2_5,1,24133,28.18,726
TAK_2,TAK_2_4,2,15705,18.34,705
TAK_2,TAK_2_6,3,15621,18.24,721
TAK_2,TAK_2_2,4,13566,15.84,709
TAK_2,TAK_2_8,5,9946,11.62,743
TAK_2,TAK_2_7,6,2671,3.12,763
TAK_2,TAK_2_1,7,2465,2.88,762
TAK_2,TAK_2_3,8,739,0.86,701
TAK_2,TAK_2_9,9,524,0.61,719
TAK_2,TAK_2_10,10,260,0.3,737
TAK_3,TAK_3_5,1,31550,35.81,743
TAK_3,TAK_3_7,2,17380,19.72,726
TAK_3,TAK_3_2,3,14164,16.07,709
TAK_3,TAK_3_9,4,11048,12.54,705
TAK_3,TAK_3_3,5,9212,10.45,701
TAK_3,TAK_3_6,6,1824,2.07,763
TAK_3,TAK_3_1,7,1103,1.25,721
TAK_3,TAK_3_4,8,1030,1.17,719
TAK_3,TAK_3_8,9,459,0.52,762
TAK_3,TAK_3_10,10,344,0.39,737
TRG_1,TRG_1_2,1,25965,26.98,763
TRG_1,TRG_1_3,2,21018,21.84,743
TRG_1,TRG_1_5,3,19172,19.92,709
TRG_1,TRG_1_7,4,17683,18.37,726
TRG_1,TRG_1_4,5,7095,7.37,701
TRG_1,TRG_1_6,6,3316,3.45,705
TRG_1,TRG_1_1,7,447,0.46,750
TRG_1,TRG_1_9,8,342,0.36,762
TRG_1,TRG_1_12,9,270,0.28,742
TRG_1,TRG_1_13,10,257,0.27,786
TRG_1,TRG_1_8,11,238,0.25,719
TRG_1,TRG_1_10,12,228,0.24,769
TRG_1,TRG_1_11,13,213,0.22,739
TRG_2,TRG_2_6,1,63185,64.04,743
TRG_2,TRG_2_2,2,17239,17.47,701
TRG_2,TRG_2_10,3,10553,10.7,726
TRG_2,TRG_2_3,4,2803,2.84,763
TRG_2,TRG_2_5,5,1510,1.53,705
TRG_2,TRG_2_1,6,1231,1.25,709
TRG_2,TRG_2_4,7,660,0.67,762
TRG_2,TRG_2_9,8,475,0.48,739
TRG_2,TRG_2_7,9,458,0.46,750
TRG_2,TRG_2_8,10,237,0.24,719
TRG_2,TRG_2_12,11,183,0.19,786
TRG_2,TRG_2_11,12,137,0.14,742
TRG_3,TRG_3_2,1,31846,37.07,701
TRG_3,TRG_3_13,2,16483,19.19,726
TRG_3,TRG_3_1,3,14866,17.3,743
TRG_3,TRG_3_5,4,9245,10.76,763
TRG_3,TRG_3_7,5,5864,6.83,705
TRG_3,TRG_3_6,6,2767,3.22,709
TRG_3,TRG_3_12,7,976,1.14,719
TRG_3,TRG_3_3,8,934,1.09,731
TRG_3,TRG_3_8,9,579,0.67,762
TRG_3,TRG_3_9,10,491,0.57,769
TRG_3,TRG_3_11,11,455,0.53,721
TRG_3,TRG_3_4,12,418,0.49,750
TRG_3,TRG_3_15,13,382,0.44,786
TRG_3,TRG_3_10,14,262,0.3,779
TRG_3,TRG_3_16,15,198,0.23,742
TRG_3,TRG_3_14,16,148,0.17,737
TRG_4,TRG_4_2,1,29594,30.62,701
TRG_4,TRG_4_1,2,29202,30.21,709
TRG_4,TRG_4_4,3,16236,16.8,743
TRG_4,TRG_4_9,4,11237,11.63,726
TRG_4,TRG_4_3,5,4963,5.13,763
TRG_4,TRG_4_10,6,2719,2.81,705
TRG_4,TRG_4_5,7,962,1,762
TRG_4,TRG_4_12,8,415,0.43,737
TRG_4,TRG_4_7,9,372,0.38,719
TRG_4,TRG_4_13,10,282,0.29,786
TRG_4,TRG_4_11,11,267,0.28,742
TRG_4,TRG_4_6,12,225,0.23,738
TRG_4,TRG_4_8,13,186,0.19,769
TRT_1,TRT_1_1,1,47046,38.85,726
TRT_1,TRT_1_4,2,24966,20.62,705
TRT_1,TRT_1_2,3,19082,15.76,743
TRT_1,TRT_1_5,4,11684,9.65,763
TRT_1,TRT_1_8,5,8624,7.12,709
TRT_1,TRT_1_7,6,7798,6.44,701
TRT_1,TRT_1_3,7,1410,1.16,719
TRT_1,TRT_1_6,8,472,0.39,762
UBN_1,UBN_1_11,1,32468,32.79,705
UBN_1,UBN_1_10,2,31112,31.42,726
UBN_1,UBN_1_1,3,21579,21.79,762
UBN_1,UBN_1_6,4,9086,9.18,763
UBN_1,UBN_1_5,5,1340,1.35,743
UBN_1,UBN_1_2,6,943,0.95,701
UBN_1,UBN_1_7,7,815,0.82,719
UBN_1,UBN_1_9,8,399,0.4,721
UBN_1,UBN_1_3,9,307,0.31,709
UBN_1,UBN_1_4,10,303,0.31,706
UBN_1,UBN_1_13,11,188,0.19,769
UBN_1,UBN_1_12,12,148,0.15,761
UBN_1,UBN_1_16,13,106,0.11,737
UBN_1,UBN_1_8,14,89,0.09,733
UBN_1,UBN_1_14,15,75,0.08,770
UBN_1,UBN_1_15,16,65,0.07,742
UBN_10,UBN_10_1,1,63127,64.79,773
UBN_10,UBN_10_9,2,19351,19.86,705
UBN_10,UBN_10_5,3,9735,9.99,726
UBN_10,UBN_10_8,4,1177,1.21,709
UBN_10,UBN_10_3,5,973,1,763
UBN_10,UBN_10_2,6,816,0.84,743
UBN_10,UBN_10_11,7,724,0.74,727
UBN_10,UBN_10_7,8,331,0.34,701
UBN_10,UBN_10_10,9,307,0.32,719
UBN_10,UBN_10_4,10,264,0.27,721
UBN_10,UBN_10_6,11,229,0.24,733
UBN_10,UBN_10_13,12,163,0.17,770
UBN_10,UBN_10_12,13,120,0.12,769
UBN_10,UBN_10_15,14,78,0.08,742
UBN_10,UBN_10_14,15,33,0.03,737
UBN_11,UBN_11_4,1,43797,48.69,709
UBN_11,UBN_11_9,2,24288,27,705
UBN_11,UBN_11_6,3,13063,14.52,726
UBN_11,UBN_11_2,4,4833,5.37,762
UBN_11,UBN_11_7,5,946,1.05,763
UBN_11,UBN_11_1,6,580,0.64,743
UBN_11,UBN_11_14,7,520,0.58,737
UBN_11,UBN_11_3,8,513,0.57,701
UBN_11,UBN_11_5,9,399,0.44,719
UBN_11,UBN_11_8,10,244,0.27,733
UBN_11,UBN_11_11,11,224,0.25,769
UBN_11,UBN_11_12,12,168,0.19,780
UBN_11,UBN_11_13,13,154,0.17,725
UBN_11,UBN_11_10,14,139,0.15,727
UBN_11,UBN_11_15,15,85,0.09,703
UBN_2,UBN_2_4,1,38164,41.33,701
UBN_2,UBN_2_9,2,31953,34.6,705
UBN_2,UBN_2_7,3,17520,18.97,726
UBN_2,UBN_2_5,4,1829,1.98,743
UBN_2,UBN_2_6,5,787,0.85,709
UBN_2,UBN_2_2,6,624,0.68,719
UBN_2,UBN_2_8,7,422,0.46,769
UBN_2,UBN_2_11,8,418,0.45,742
UBN_2,UBN_2_3,9,372,0.4,733
UBN_2,UBN_2_10,10,257,0.28,737
UBN_2,UBN_2_1,11,0,0,763
UBN_3,UBN_3_3,1,31218,31.35,773
UBN_3,UBN_3_11,2,22020,22.11,705
UBN_3,UBN_3_6,3,16572,16.64,709
UBN_3,UBN_3_5,4,12423,12.48,743
UBN_3,UBN_3_4,5,8140,8.17,726
UBN_3,UBN_3_2,6,6888,6.92,701
UBN_3,UBN_3_7,7,730,0.73,763
UBN_3,UBN_3_13,8,510,0.51,737
UBN_3,UBN_3_1,9,456,0.46,719
UBN_3,UBN_3_9,10,209,0.21,769
UBN_3,UBN_3_12,11,176,0.18,742
UBN_3,UBN_3_10,12,148,0.15,712
UBN_3,UBN_3_8,13,84,0.08,733
UBN_4,UBN_4_11,1,39462,39.24,705
UBN_4,UBN_4_7,2,31052,30.87,726
UBN_4,UBN_4_4,3,19511,19.4,709
UBN_4,UBN_4_1,4,4013,3.99,707
UBN_4,UBN_4_6,5,2847,2.83,743
UBN_4,UBN_4_10,6,891,0.89,719
UBN_4,UBN_4_5,7,755,0.75,701
UBN_4,UBN_4_13,8,693,0.69,769
UBN_4,UBN_4_2,9,670,0.67,762
UBN_4,UBN_4_3,10,344,0.34,738
UBN_4,UBN_4_8,11,230,0.23,733
UBN_4,UBN_4_15,12,107,0.11,742
UBN_4,UBN_4_12,15,0,0,712
UBN_4,UBN_4_14,15,0,0,770
UBN_4,UBN_4_9,15,0,0,763
UBN_5,UBN_5_1,1,44121,49.13,709
UBN_5,UBN_5_9,2,30596,34.07,705
UBN_5,UBN_5_5,3,12050,13.42,726
UBN_5,UBN_5_4,4,779,0.87,763
UBN_5,UBN_5_6,5,452,0.5,743
UBN_5,UBN_5_2,6,412,0.46,719
UBN_5,UBN_5_11,7,411,0.46,737
UBN_5,UBN_5_7,8,360,0.4,769
UBN_5,UBN_5_8,9,359,0.4,701
UBN_5,UBN_5_3,10,131,0.15,733
UBN_5,UBN_5_10,11,127,0.14,742
UBN_6,UBN_6_8,1,43430,51.2,705
UBN_6,UBN_6_1,2,22759,26.83,762
UBN_6,UBN_6_7,3,9177,10.82,726
UBN_6,UBN_6_3,4,4023,4.74,709
